"New Zealand Schools Directory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A list of New Zealand schools including contact details, institution and regional information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"^Email addresses are only listed for schools that agreed to have their email publicly released. Persons or organisations wishing to send email material to individuals or organisations whose email addresses appear in this directory must comply with the requirements of the Unsolicited Electronic Messages Act 2007.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"*Principal names are available for State and State Integrated Schools. Principal names for Private Schools are provided where available.  The most up to date information that we have available has been provided.  Recent changes may not be reflected.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Roll data as at 1 November 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Regional Council: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Territorial Authority: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School Type: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School Authority: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School Gender: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Neighbourhood (SA2): ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

School Number,School Name,Telephone,Email^,Principal*,School Website,Street,Suburb,Town / City,Postal Address,Postal Address Suburb,Postal Address City,Postal Code,Urban/Rural,School Type,Definition,Authority,Donations,Gender of Students,KME Peak Body,Takiwā,Territorial Authority,Regional Council,Local Office,Education Region,General Electorate,Māori Electorate,Neighbourhood (SA2 code),Neighbourhood (SA2),Ward,Community of Learning ID,Community of Learning Name,Latitude,Longitude,Enrolment Scheme,Equity Index (EQI),Total School Roll,European / Pākehā,Māori,Pacific,Asian,MELAA,Other,International,Isolation Index,Language of Instruction,Boarding Facilities,Cohort Entry,Status
3030,Taita Central School,04-5677214,admin@taitacentral.school.nz,Michelle Picard,http://www.taitacentral.school.nz,33A Churton Crescent ,Taita,Lower Hutt,Churton Crescent,Taita,Lower Hutt,5011,Major urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Lower Hutt City,Wellington Region,Lower Hutt Office,Wellington,Remutaka,Ikaroa-Rāwhiti,244600,Taita South,Northern Ward,99111,Taita/Stokes Valley Community of Learning,-41.180931,174.955351,No,512,138,37,53,72,17,3,1,0,0.16,All students taught in English,No,No,Open
3031,Avalon Intermediate,04-5677453,admin@ais.school.nz,Ben Hague,http://avalonintermediate.school.nz,1041 High Street ,Avalon,Lower Hutt,1041 High Street,Avalon,Lower Hutt,5011,Major urban area,Intermediate,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Lower Hutt City,Wellington Region,Lower Hutt Office,Wellington,Remutaka,Ikaroa-Rāwhiti,244400,Avalon West,Central Ward,99111,Taita/Stokes Valley Community of Learning,-41.188995,174.950964,Yes,510,250,98,91,93,27,10,2,0,0.14,All students taught in English,No,No,Open
3032,Taitoko School,06-3687658,office@taitoko.school.nz,Renee Taipari,http://www.taitoko.school.nz,Kinross Street ,,Levin,PO Box 1011,,Levin,5540,Medium urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Horowhenua District,Manawatū-Whanganui Region,Lower Hutt Office,Wellington,Ōtaki,Te Tai Hauāuru,235800,Taitoko,Levin General Ward,99058,Taitoko Kāhui Ako,-40.638307,175.289795,No,539,223,64,139,75,1,0,1,0,0.62,All students taught in English,No,No,Open
3034,Tawa Intermediate,04-2325201,coralee.grantham@tawaint.school.nz,Prisca MacDonald,http://www.tawaint.school.nz,Ranui Terrace ,Tawa,Wellington,Ranui Terrace,Tawa,Wellington,5028,Major urban area,Intermediate,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Wellington City,Wellington Region,Lower Hutt Office,Wellington,Ōhāriu,Te Tai Hauāuru,247900,Tawa Central,Takapū/Northern General Ward,99114,Tawa Kāhui Ako,-41.163939,174.832994,Yes,428,518,310,94,67,109,17,2,1,0.12,All students taught in English,No,No,Open
3035,Tawa School,04-2326453,office@tawa.school.nz,Barri Dullabh,http://www.tawa.school.nz,Oxford Street ,Tawa,Wellington,Oxford Street,Tawa,Wellington,5028,Major urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Wellington City,Wellington Region,Lower Hutt Office,Wellington,Ōhāriu,Te Tai Hauāuru,247900,Tawa Central,Takapū/Northern General Ward,99114,Tawa Kāhui Ako,-41.173149,174.825895,Yes,430,449,191,72,64,130,45,2,0,0.15,All students taught in English,No,Yes,Open
3036,Tawhai School,04-5636329,admin@tawhai.school.nz,Karen Poole,http://www.tawhai.school.nz,69 Glen Road ,Stokes Valley,Lower Hutt,69 Glen Road,Stokes Valley,Lower Hutt,5019,Major urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Lower Hutt City,Wellington Region,Lower Hutt Office,Wellington,Remutaka,Ikaroa-Rāwhiti,244900,Stokes Valley North,Northern Ward,,,-41.172627,174.988098,No,438,349,231,29,42,56,8,4,0,0.29,All students taught in English,No,No,Open
3037,Te Aro School,04-3842860,office@tearo.school.nz,Sue Clement,http://www.tearo.school.nz/,360 The Terrace ,Te Aro,Wellington,360 The Terrace,Te Aro,Wellington,6011,Major urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Wellington City,Wellington Region,Lower Hutt Office,Wellington,Wellington Central,Te Tai Tonga,251700,Vivian West,Pukehīnau/Lambton General Ward,,,-41.293332,174.769203,Yes,402,209,106,14,20,78,30,2,4,0.04,All students taught in English,No,No,Open
3038,Te Horo School (Otaki),06-3643071,office@th.school.nz,Allie McHugo,http://www.th.school.nz,124 School Road ,Te Horo,Ōtaki,124 School Road RD 2,,Ōtaki,5582,Rural other,Full Primary,,State,Donations may be requested,Co-Educational,,Te Tai Runga,Kapiti Coast District,Wellington Region,Lower Hutt Office,Wellington,Ōtaki,Te Tai Hauāuru,236600,Te Horo,Waikanae Ward,99140,Te Kāhui Tokotoko o Ōtaki,-40.810554,175.129638,Yes,424,200,184,42,12,3,10,3,0,0.43,All students taught in English,No,No,Open
3040,Thorndon School,04-4724267,office@thorndonprimary.school.nz,Charlotte Hills,http://www.thorndon.school.nz,20 Turnbull Street ,Thorndon,Wellington,20 Turnbull Street,Thorndon,Wellington,6011,Major urban area,Full Primary,,State,Donations may be requested,Co-Educational,,Te Tai Runga,Wellington City,Wellington Region,Lower Hutt Office,Wellington,Wellington Central,Te Tai Tonga,250902,Thorndon South,Pukehīnau/Lambton General Ward,,,-41.273914,174.779963,Yes,365,285,124,27,24,149,10,12,1,0.06,All students taught in English,No,No,Open
3041,Tinui School,06-3726878,office@tinui.school.nz,Simon Couling,https://www.tinui.school.nz/,25 Charles Street ,Tinui,Masterton,25 Charles Street RD 9,,Masterton,5889,Rural other,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Masterton District,Wellington Region,Lower Hutt Office,Wellington,Wairarapa,Ikaroa-Rāwhiti,256500,Whareama,Masterton/Whakaoriori General Ward,99204,Whakaoriori Kāhui Ako,-40.877917,176.072881,No,465,31,29,9,0,0,0,0,0,1.74,All students taught in English,No,No,Open
3043,Titahi Bay Intermediate,04-2368588,office@bayintermediate.school.nz,Dairne Kaimoana,http://www.bayintermediate.school.nz,Kahutea Terrace ,Titahi Bay,Porirua,Kahutea Terrace,Titahi Bay,Porirua,5022,Large urban area,Intermediate,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Porirua City,Wellington Region,Lower Hutt Office,Wellington,Mana,Te Tai Hauāuru,239200,Titahi Bay South,Onepoto General Ward,99094,Te Puna Matauranga Kāhui Ako,-41.114252,174.842312,No,506,171,67,94,40,13,4,0,0,0.08,All students taught in English,No,No,Open
3044,Titahi Bay North School,04-2367559,office@tbn.school.nz,Ria Millan,http://www.titahibaynorth.school.nz/,47 Jillett Street ,Titahi Bay,Porirua,PO Box 52043,Titahi Bay,Porirua,5242,Large urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Porirua City,Wellington Region,Lower Hutt Office,Wellington,Mana,Te Tai Hauāuru,239100,Titahi Bay North,Onepoto General Ward,99094,Te Puna Matauranga Kāhui Ako,-41.102159,174.843226,No,516,151,65,109,51,9,4,2,0,0.12,Some students taught in te reo Māori,No,No,Open
3045,Titahi Bay School,04-2368399,office@titahibay.school.nz,Matt Tilley,http://www.titahibay.school.nz/,Kura Street ,Titahi Bay,Porirua,PO Box 50441,,Porirua,5240,Large urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Porirua City,Wellington Region,Lower Hutt Office,Wellington,Mana,Te Tai Hauāuru,239200,Titahi Bay South,Onepoto General Ward,99094,Te Puna Matauranga Kāhui Ako,-41.111639,174.840144,Yes,459,370,203,162,72,15,13,3,0,0.09,All students taught in English,No,Yes,Open
3046,Tokomaru School,06-3298780,officemanager@tokomaru.school.nz,Mel Ryan,https://www.tokomaru.school.nz/,5 Tokomaru East Road ,,Tokomaru,5 Tokomaru East Road,,Tokomaru,4864,Rural settlement,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Horowhenua District,Manawatū-Whanganui Region,Whanganui Office,"Taranaki, Whanganui, Manawatū",Rangitīkei,Te Tai Hauāuru,234600,Miranui,Miranui General Ward,99166,Te Oro Karaka Rua Kāhui Ako,-40.474947,175.510626,Yes,485,80,68,28,2,3,3,0,0,0.41,All students taught in English,No,No,Open
3048,Totara Park School,04-5266286,admin@totarapark.school.nz,David Chalmers (Acting),http://www.totarapark.school.nz,16 California Drive ,Totara Park,Upper Hutt,16 California Drive,Totara Park,Upper Hutt,5018,Large urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Upper Hutt City,Wellington Region,Lower Hutt Office,Wellington,Remutaka,Ikaroa-Rāwhiti,242100,Totara Park,Area Outside Ward,,,-41.110988,175.082547,Yes,435,247,204,39,16,22,7,2,0,0.09,All students taught in English,No,No,Open
3050,Tua Marina School,03-5705621,office@tuamarina.school.nz,Nic Walker,http://www.tuamarina.school.nz,Campbells Road ,,Blenheim,PO Box 36,Tuamarina,Blenheim,7246,Rural settlement,Full Primary,,State,Donations may be requested,Co-Educational,,Te Tai Runga,Marlborough District,Marlborough Region,Nelson Office,"Nelson, Marlborough, West Coast",Kaikōura,Te Tai Tonga,306900,Tuamarina,Wairau-Awatere General Ward,99006,Piritahi Kāhui Ako,-41.429440,173.962221,Yes,426,101,90,24,1,3,1,1,0,0.59,All students taught in English,No,No,Open
3051,Tui Glen School,04-9398279,office@tuiglen.school.nz,Jessica Meates,https://www.tuiglen.school.nz,126 Stokes Valley Road ,Stokes Valley,Lower Hutt,126 Stokes Valley Road,Stokes Valley,Lower Hutt,5019,Major urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Lower Hutt City,Wellington Region,Lower Hutt Office,Wellington,Remutaka,Ikaroa-Rāwhiti,244500,Stokes Valley Central,Northern Ward,99111,Taita/Stokes Valley Community of Learning,-41.169496,174.983215,No,526,170,34,86,58,18,2,2,0,0.27,All students taught in English,No,No,Open
3053,Upper Hutt School,04-9396634,office@upperhuttschool.nz,Steph Campbell,http://www.upperhuttschool.nz,49 Martin Street ,Wallaceville,Upper Hutt,49 Martin Street,Wallaceville,Upper Hutt,5018,Large urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Upper Hutt City,Wellington Region,Lower Hutt Office,Wellington,Remutaka,Ikaroa-Rāwhiti,242500,Wallaceville,Area Outside Ward,,,-41.126420,175.064807,Yes,436,447,300,100,44,93,31,3,0,0.03,All students taught in English,No,No,Open
3055,Wadestown School,04-4724779,office@wadestown.school.nz,Amanda Frater,http://www.wadestown.school.nz,Rose Street ,Wadestown,Wellington,Rose Street,Wadestown,Wellington,6012,Major urban area,Full Primary,,State,Donations may be requested,Co-Educational,,Te Tai Runga,Wellington City,Wellington Region,Lower Hutt Office,Wellington,Ōhāriu,Te Tai Tonga,250300,Wadestown,Wharangi/Onslow-Western General Ward,99213,Te Kāhui Ako o Te Whanganui-a-Tara,-41.262739,174.767833,Yes,351,264,247,12,5,32,5,5,0,0.13,All students taught in English,No,No,Open
3056,Waikanae School,04-9026544,admin@waikanae.school.nz,Michelle Fearon,http://www.waikanae.school.nz,Seddon Street ,,Waikanae,Seddon Street,,Waikanae,5036,Medium urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Kapiti Coast District,Wellington Region,Lower Hutt Office,Wellington,Ōtaki,Te Tai Hauāuru,238100,Waikanae East,Waikanae Ward,99137,Kapiti North Community of Learning,-40.876317,175.069658,Yes,437,533,479,88,39,34,18,4,1,0.30,All students taught in English,No,Yes,Open
3057,Waikawa Bay School,03-5736636,office@waikawabay.school.nz,Peter Knowles,http://www.waikawabay.school.nz,282 Waikawa Road ,,Picton,282 Waikawa Road,Waikawa,Picton,7220,Small urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Marlborough District,Marlborough Region,Nelson Office,"Nelson, Marlborough, West Coast",Kaikōura,Te Tai Tonga,306701,Waikawa (Marlborough District),Marlborough Sounds General Ward,99004,Te Wheke Akoranga Marlborough Sounds Kāhui Ako,-41.271638,174.037993,Yes,460,164,113,61,5,13,0,0,0,1.05,All students taught in English,No,No,Open
3059,Wainuiomata Primary School,04-9398677,admin@wainuiomata.school.nz,Allison Burdon,http://www.wainuiomata.school.nz,Homedale Road ,Wainuiomata,Lower Hutt,PO Box 42054,Homedale,Lower Hutt,5049,Major urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Lower Hutt City,Wellington Region,Lower Hutt Office,Wellington,Hutt South,Ikaroa-Rāwhiti,247300,Homedale East,Wainuiomata Ward,99090,Wainuiomata Community of Learning,-41.275343,174.955785,No,484,235,151,93,37,29,8,1,0,0.28,All students taught in English,No,No,Open
3060,Wainuioru School,06-3722861,office@wainuioru.school.nz,Spencer Pallister,http://www.wainuioru.school.nz,1340 Masterton Stronvar Road ,Wainuioru,Masterton,1340 Masterton Stronvar Road RD 10,,Masterton,5890,Rural other,Full Primary,,State,Donations may be requested,Co-Educational,,Te Tai Runga,Masterton District,Wellington Region,Lower Hutt Office,Wellington,Wairarapa,Ikaroa-Rāwhiti,256500,Whareama,Masterton/Whakaoriori General Ward,99204,Whakaoriori Kāhui Ako,-41.037253,175.809549,Yes,409,89,84,23,7,1,0,0,0,1.28,All students taught in English,No,No,Open
3062,Wairau Valley School (Blenheim),03-5722715,office@wairauvalley.school.nz,Karen O'Donnell,http://www.wairauvalley.school.nz/,30 Morse Street ,Wairau Valley,Blenheim,30 Morse Street RD 1,,Blenheim,7271,Rural settlement,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Marlborough District,Marlborough Region,Nelson Office,"Nelson, Marlborough, West Coast",Kaikōura,Te Tai Tonga,306600,Upper Wairau,Wairau-Awatere General Ward,99006,Piritahi Kāhui Ako,-41.562571,173.527347,No,462,46,39,11,4,0,0,0,0,1.11,All students taught in English,No,No,Open
3064,Waitaria Bay School,03-5734377,office@waitariabay.school.nz,Tineke Giddy,http://www.waitariabay.school.nz,5668 Kenepuru Road ,,Picton,5668 Kenepuru Road RD 2,,Picton,7282,Rural other,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Marlborough District,Marlborough Region,Nelson Office,"Nelson, Marlborough, West Coast",Kaikōura,Te Tai Tonga,306501,Marlborough Sounds East,Marlborough Sounds General Ward,99004,Te Wheke Akoranga Marlborough Sounds Kāhui Ako,-41.158283,174.044022,No,450,7,6,2,0,0,0,0,0,2.55,All students taught in English,No,No,Open
3065,Waitohu School,06-3648272,office@waitohu.school.nz,Maine Curtis,http://www.waitohu.school.nz,Te Manuao Road ,,Ōtaki,Te Manuao Road,,Ōtaki,5512,Small urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Kapiti Coast District,Wellington Region,Lower Hutt Office,Wellington,Ōtaki,Te Tai Hauāuru,236701,Waitohu,Ōtaki Ward,99140,Te Kāhui Tokotoko o Ōtaki,-40.757712,175.166355,No,482,251,186,116,24,15,4,1,0,0.46,All students taught in English,No,No,Open
3067,Ward School,03-5756837,office@ward.school.nz,Aaron Sangster,http://ward.school.nz,Duncan Street ,,Ward,PO Box 41,,Ward,7248,Rural settlement,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Marlborough District,Marlborough Region,Nelson Office,"Nelson, Marlborough, West Coast",Kaikōura,Te Tai Tonga,307000,Awatere,Wairau-Awatere General Ward,99006,Piritahi Kāhui Ako,-41.826488,174.139920,No,433,59,43,13,2,3,0,0,0,1.32,All students taught in English,No,No,Open
3068,Waterloo School,04-9392055,admin@waterloo.school.nz,Suzanne Su'a,http://www.waterloo.school.nz,Hardy Street ,Waterloo,Lower Hutt,Hardy Street,Waterloo,Lower Hutt,5011,Major urban area,Contributing,,State,Donations may be requested,Co-Educational,,Te Tai Runga,Lower Hutt City,Wellington Region,Lower Hutt Office,Wellington,Hutt South,Te Tai Tonga,245500,Waterloo West,Eastern Ward,,,-41.215390,174.924381,Yes,391,540,283,82,52,203,28,7,0,0.07,All students taught in English,No,Yes,Open
3070,Whareama School,06-3723808,office@whareama.school.nz,Nathan Hill,http://www.whareama.school.nz,82 Langdale Road ,,Masterton,84 Langdale Road RD 12,,Masterton,5872,Rural other,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Masterton District,Wellington Region,Lower Hutt Office,Wellington,Wairarapa,Ikaroa-Rāwhiti,256500,Whareama,Masterton/Whakaoriori General Ward,99204,Whakaoriori Kāhui Ako,-40.955741,176.032192,No,462,49,45,12,1,0,1,0,0,1.81,All students taught in English,No,No,Open
3071,Whitney Street School,03-5783028,office@whitneystreet.school.nz,Christee Dalzell,http://www.whitneystreet.school.nz,Whitney Street ,,Blenheim,9 Whitney Street,,Blenheim,7201,Medium urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Marlborough District,Marlborough Region,Nelson Office,"Nelson, Marlborough, West Coast",Kaikōura,Te Tai Tonga,307801,Whitney West,Blenheim General Ward,99006,Piritahi Kāhui Ako,-41.519959,173.948782,Yes,478,378,273,125,33,46,9,4,0,0.46,All students taught in English,No,No,Open
3072,Wilford School,04-5683425,office@wilford.school.nz,Kathryn Smith,http://www.wilford.school.nz/,William Street ,Petone,Lower Hutt,William Street,Petone,Lower Hutt,5012,Major urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Lower Hutt City,Wellington Region,Lower Hutt Office,Wellington,Hutt South,Te Tai Tonga,244700,Petone East,Harbour Ward,,,-41.223419,174.890736,Yes,428,230,140,55,28,52,4,0,0,0.09,All students taught in English,No,No,Open
3073,Ōtari School,04-4753018,office@otari.school.nz,Clifford Wicks ,http://www.otari.school.nz,166 Wilton Road ,Wilton,Wellington,166 Wilton Road,Wilton,Wellington,6012,Major urban area,Full Primary,,State,Donations may be requested,Co-Educational,,Te Tai Runga,Wellington City,Wellington Region,Lower Hutt Office,Wellington,Wellington Central,Te Tai Tonga,250100,Wilton,Wharangi/Onslow-Western General Ward,99213,Te Kāhui Ako o Te Whanganui-a-Tara,-41.268241,174.756417,Yes,392,206,151,86,19,19,13,0,0,0.16,All students taught in English,No,No,Open
3074,Windley School,04-2377095,office@windley.school.nz,Anau Kupa,,146 Mungavin Avenue ,Porirua East,Porirua,146 Mungavin Avenue,Porirua East,Porirua,5024,Large urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Porirua City,Wellington Region,Lower Hutt Office,Wellington,Mana,Te Tai Hauāuru,241100,Cannons Creek South,Onepoto General Ward,99074,Porirua East Community of Learning,-41.140932,174.859128,No,529,225,32,99,128,33,6,0,0,0.08,All students taught in English,No,No,Open
3075,Witherlea School,03-5785568,office@witherlea.school.nz,Symon Beattie,https://witherlea.school.nz/,214-216 Weld Street ,Witherlea,Blenheim,216 Weld Street,Witherlea,Blenheim,7201,Medium urban area,Contributing,,State,Donations may be requested,Co-Educational,,Te Tai Runga,Marlborough District,Marlborough Region,Nelson Office,"Nelson, Marlborough, West Coast",Kaikōura,Te Tai Tonga,308600,Witherlea East,Blenheim General Ward,99006,Piritahi Kāhui Ako,-41.540592,173.955381,Yes,415,392,297,66,16,33,17,18,0,0.52,All students taught in English,No,No,Open
3077,Worser Bay School,04-9397281,office@worserbay.school.nz,Judith Pentecost,http://www.worserbay.school.nz,168 Seatoun Heights Road ,Seatoun,Wellington,168 Seatoun Heights Road,Seatoun,Wellington,6022,Major urban area,Contributing,,State,Donations may be requested,Co-Educational,,Te Tai Runga,Wellington City,Wellington Region,Lower Hutt Office,Wellington,Rongotai,Te Tai Tonga,254600,Karaka Bay-Worser Bay,Motukairangi/Eastern General Ward,99141,Motu Kairangi Kāhui Ako,-41.312846,174.827109,Yes,349,118,100,8,0,17,6,6,0,0.23,All students taught in English,No,No,Open
3100,TKKM o Te Hiringa,07-886 9837,admin@tehiringa.school.nz,Meri Blakey,http://tekuraotehiringa.com,12-24 Tainui Street ,,Tokoroa,24 Tainui Street,,Tokoroa,3420,Medium urban area,Composite,,State,"Donations should not be requested, unless for a school camp",Co-Educational,Te Rūnanga nui o ngā Kura Kaupapa Māori o Aotearoa,Te Tai Whenua,South Waikato District,Waikato Region,Hamilton Office,Waikato,Taupō,Te Tai Hauāuru,186800,Moananui,Tokoroa Ward,99084,Te Kaahui Ako o Tainui,-38.237982,175.859137,No,522,135,6,135,21,0,0,0,0,0.87,All students taught in te reo Māori,No,No,Open
3101,Te Kura ā Iwi o Whakatupuranga Rua Mano,06-3649000,tereinga@wrm.school.nz,Tanira Cooper (Acting),http://www.wrm.school.nz,143 Tasman Road ,,Ōtaki,PO Box 148,,Ōtaki,5542,Small urban area,Composite,,State,"Donations should not be requested, unless for a school camp",Co-Educational,Ngā Kura ā Iwi o Aotearoa Inc,Te Tai Runga,Kapiti Coast District,Wellington Region,Lower Hutt Office,Wellington,Ōtaki,Te Tai Hauāuru,236500,Ōtaki,Ōtaki Ward,99140,Te Kāhui Tokotoko o Ōtaki,-40.750958,175.133546,No,508,190,5,188,2,0,0,0,0,0.47,All students taught in te reo Māori,No,No,Open
3102,TKKM o Waiuku,,,Wairua Potini,,100 Creamery Road ,,Auckland,100 Creamery Road,Waipapa,Auckland,2683,Rural other,Full Primary,,State,Donations may be requested,Co-Educational,Te Rūnanga nui o ngā Kura Kaupapa Māori o Aotearoa,Te Tai Raro,Franklin Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Port Waikato,Hauraki-Waikato,149901,Āwhitu,Franklin Ward,,,-37.214463,174.675433,No,569,9,3,9,1,0,0,0,0,0.59,All students taught in te reo Māori,No,No,Open
3103,TKKM o Hurungaterangi,07-3459184,admin@hurunga.school.nz,Oriana Lemon,,114 Sunset Road ,Mangakakahi,Rotorua,PO Box 5063,Rotorua West,Rotorua,3044,Large urban area,Composite,,State,"Donations should not be requested, unless for a school camp",Co-Educational,Te Rūnanga nui o ngā Kura Kaupapa Māori o Aotearoa,Te Tai Whenua,Rotorua District,Bay of Plenty Region,Rotorua Office,"Bay of Plenty, Waiariki",Rotorua,Waiariki,199700,Fordlands,Te Ipu Wai Auraki General Ward,,,-38.138376,176.225980,No,548,92,2,91,9,1,0,0,0,0.30,All students taught in te reo Māori,No,No,Open
3104,TKKM o Te Kotuku,09-8322911,tari@tekotuku.school.nz,Marama Turei (Acting),,92 Simpson Road ,Ranui,Auckland,PO Box 21621,Henderson,Waitakere,0650,Major urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,Te Rūnanga nui o ngā Kura Kaupapa Māori o Aotearoa,Te Tai Raro,Henderson-Massey Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Te Atatū,Te Tai Tokerau,125000,Rānui South East,Waitākere Ward,,,-36.875379,174.597570,No,506,143,9,143,25,6,0,1,0,0.28,All students taught in te reo Māori,No,No,Open
3106,TKKM o Whangaroa,09-4050203,tari@whangaroakkm.co.nz,Maureen Beverland,,2209 Wainui Road ,Matauri Bay,Northland,2209 Wainui Road RD 1,,Kaeo,0478,Rural settlement,Composite,,State,"Donations should not be requested, unless for a school camp",Co-Educational,Te Rūnanga nui o ngā Kura Kaupapa Māori o Aotearoa,Te Tai Raro,Far North District,Northland Region,Whangarei Office,Tai Tokerau,Northland,Te Tai Tokerau,101801,Whakarara,Bay of Islands-Whangaroa General Ward,99197,Whangaroa Kāhui Ako,-35.041691,173.895554,No,540,54,5,53,1,0,0,0,0,2.26,All students taught in te reo Māori,No,No,Open
3107,TKKM o Te Ara Hou,06-8434600,,Vicki Peni,,22 Wycliffe Street ,Onekawa,Napier,22 Wycliffe Street,Onekawa,Napier,4110,Large urban area,Composite,,State,"Donations should not be requested, unless for a school camp",Co-Educational,Te Rūnanga nui o ngā Kura Kaupapa Māori o Aotearoa,Te Tai Whenua,Napier City,Hawke's Bay Region,Napier Office,"Hawke's Bay, Tairāwhiti",Napier,Ikaroa-Rāwhiti,214800,Onekawa East,Nelson Park Ward,,,-39.509898,176.891879,No,523,262,9,262,15,1,0,0,0,0.10,All students taught in English,No,Yes,Open
3113,Te Wharekura o Manurewa,09-2660158,manurewa@twmanurewa.school.nz,Maahia Nathan,https://www.tewharekuraomanurewa.school.nz/,81 Finlayson Avenue ,Clendon Park,Auckland,PO Box 88146,Clendon,Auckland,2242,Major urban area,Secondary (Year 9-15),,State,"Donations should not be requested, unless for a school camp",Co-Educational,Te Rūnanga nui o ngā Kura Kaupapa Māori o Aotearoa,Te Tai Raro,Manurewa Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Manurewa,Tāmaki Makaurau,158700,Clendon Park North,Manurewa-Papakura Ward,,,-37.024420,174.857340,No,553,63,6,63,8,1,0,0,0,0.19,All students taught in te reo Māori,No,No,Open
3114,TKKM o Pukemiro,09-4084858,accounts@pukemirokura.school.nz,Mere Snowden (Acting),http://www.pukemirokura.school.nz/,14 Norman Senn Ave ,,Kaitaia,PO Box 63,,Kaitaia,0441,Small urban area,Composite,,State,"Donations should not be requested, unless for a school camp",Co-Educational,Te Rūnanga nui o ngā Kura Kaupapa Māori o Aotearoa,Te Tai Raro,Far North District,Northland Region,Whangarei Office,Tai Tokerau,Northland,Te Tai Tokerau,100800,Kaitāia West,Te Hiku General Ward,,,-35.123178,173.259189,No,534,157,7,156,13,0,0,2,0,2.56,All students taught in te reo Māori,No,No,Open
